source,locality_code,locality_name,year,metric,count,period_label,period_start_month,period_end_month,is_partial_year
delito_alto_impacto,03,Santa Fe,2018,hurto_comercio,1906,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2019,hurto_comercio,1622,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2020,hurto_comercio,1015,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2021,hurto_comercio,992,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2022,hurto_comercio,1494,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2023,hurto_comercio,1356,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2024,hurto_comercio,1194,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2025,hurto_comercio,874,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2026,hurto_comercio,874,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2018,hurto_motocicletas,849,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2019,hurto_motocicletas,721,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2020,hurto_motocicletas,438,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2021,hurto_motocicletas,474,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2022,hurto_motocicletas,451,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2023,hurto_motocicletas,314,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2024,hurto_motocicletas,246,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2025,hurto_motocicletas,142,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2026,hurto_motocicletas,109,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2018,hurto_personas,7067,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2019,hurto_personas,7615,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2020,hurto_personas,4274,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2021,hurto_personas,4217,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2022,hurto_personas,6456,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2023,hurto_personas,3694,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2024,hurto_personas,3294,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2025,hurto_personas,2797,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2026,hurto_personas,2970,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2018,hurto_residencias,200,Ene-May (2025vs2026),1,5,True
delito_alto_impacto,03,Santa Fe,2019,hurto_residencias,129,Ene-May (2025vs2026),1,5,True
