source,locality_code,locality_name,year,metric,count,period_label,period_start_month,period_end_month,is_partial_year
incidente_reportado_123,03,Santa Fe,2026,habitantes_calle,455,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2018,hurto,2224,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2019,hurto,2003,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2020,hurto,1156,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2021,hurto,1671,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2022,hurto,1857,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2023,hurto,1859,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2024,hurto,1819,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2025,hurto,1924,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2026,hurto,2015,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2018,maltrato,1089,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2019,maltrato,1093,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2020,maltrato,887,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2021,maltrato,820,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2022,maltrato,535,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2023,maltrato,1039,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2024,maltrato,988,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2025,maltrato,1210,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2026,maltrato,1295,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2018,maltrato_mujer,931,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2019,maltrato_mujer,916,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2020,maltrato_mujer,621,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2021,maltrato_mujer,676,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2022,maltrato_mujer,384,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2023,maltrato_mujer,923,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2024,maltrato_mujer,838,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2025,maltrato_mujer,1084,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2026,maltrato_mujer,1148,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2018,narcoticos,1170,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2019,narcoticos,1527,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2020,narcoticos,1223,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2021,narcoticos,1242,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2022,narcoticos,940,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2023,narcoticos,924,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2024,narcoticos,737,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2025,narcoticos,1125,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2026,narcoticos,1556,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2018,porte_ilegal_armas,174,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2019,porte_ilegal_armas,159,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2020,porte_ilegal_armas,28,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2021,porte_ilegal_armas,60,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2022,porte_ilegal_armas,64,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2023,porte_ilegal_armas,60,Ene-May (2025vs2026),1,5,True
incidente_reportado_123,03,Santa Fe,2024,porte_ilegal_armas,60,Ene-May (2025vs2026),1,5,True
