source,locality_code,locality_name,year,metric,count,period_label,period_start_month,period_end_month,coverage
delito_alto_impacto_anual,14,Los Mártires,2019,hurto_residencias,188,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2019,hurto_automotores,79,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2019,hurto_bicicletas,180,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2019,hurto_comercio,620,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2019,hurto_celulares,2724,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2019,hurto_motocicletas,82,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2019,delitos_sexuales,138,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2019,violencia_intrafamiliar,459,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2020,homicidios,52,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2020,lesiones_personales,572,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2020,hurto_personas,3362,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2020,hurto_residencias,218,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2020,hurto_automotores,82,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2020,hurto_bicicletas,256,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2020,hurto_comercio,446,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2020,hurto_celulares,1968,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2020,hurto_motocicletas,81,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2020,delitos_sexuales,167,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2020,violencia_intrafamiliar,573,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2021,homicidios,71,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2021,lesiones_personales,787,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2021,hurto_personas,4364,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2021,hurto_residencias,211,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2021,hurto_automotores,94,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2021,hurto_bicicletas,270,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2021,hurto_comercio,493,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2021,hurto_celulares,2515,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2021,hurto_motocicletas,117,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2021,delitos_sexuales,245,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2021,violencia_intrafamiliar,692,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2022,homicidios,49,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2022,lesiones_personales,808,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2022,hurto_personas,5721,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2022,hurto_residencias,182,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2022,hurto_automotores,75,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2022,hurto_bicicletas,174,Ene-Dic (2024vs2025),1,12,full_year
delito_alto_impacto_anual,14,Los Mártires,2022,hurto_comercio,554,Ene-Dic (2024vs2025),1,12,full_year
